channel_id,channel_name,n_videos,cluster_id
UC7sx8_7xKREg6z4SzFyDg9Q,보리갱일상,10,0
UC7uDUfjLT_h84MRke28t8tw,아린네TV,10,0
UC7zXyx0M1Nz2qb7zgfOL0_Q,워커제이WALKER.J,10,1
UC7zdkOtCFhPflymVkRL52NA,푸드월드 Korean Street food,10,1
UC8-j9z9PNF698D1m--Hqcrw,만기TV_돌아온 톰과 제리,4,1
UC80ikPWMALRgpBZp0aRXs4w,지이,10,1
UC85mXeWRaycnlFmrhBdaAlg,남자커피 Namja Coffee,10,1
UC88m4qVUbp4kw34Xsp5xD2Q,최금옥 약초밥상,10,1
UC89ohZP3fITB0Hsb8jqNsMA,묘식당 Rabbit's,10,0
UC8Aorf1sr93dKb9TjZ5oqYA,라오스살이 - 쏭이TV,10,1
UC8Em6JHKZVbPf529G4nFAYw,서하얀 seohayan,10,1
UC8GBN6XX7ICoW0v9brxwNkQ,노마에TV,10,0
UC8Mr1yjDH-lmqx3QD3Hv8hA,그래 이맛이야 육수다,10,1
UC8Qbtlhyos3F4DTS3RcuyGw,Melfe Borga,10,1
UC8YJM-QOD3deUqOQZHKgnhw,푸드에이전트,10,1
UC8ZirMMChf8BaKKbae3Sl4A,이정현의 집밥레스토랑 Home Cooking with JH,10,1
UC8av1CNslnPQS3N08rkzzhQ,oh-pride 오프라이드 (오가나),10,1
UC8cS0b_5Hk5hfPEyv-XFD2g,징글징글 생물가족,10,1
UC8dFtyqgm7UqLcJD_sYVJ4w,정준하하하,10,1
UC8geGLvpV8Z7RFgOKVwkONw,MAYO FOOD_마요푸드,10,0
UC8gfmaS0FWQlyEErd80sTQA,에스피식 SPCHIC,10,1
UC8jEfwIP-gZz-xknBimbrhw,as it is _빗소리 asmr,10,1
UC8kiAbtD3GWNeMt8joM3x1Q,결이다른사람들,5,1
UC8pNp8mMr-GGOnGrVmzgSAA,쿤키친 - Kun Kitchen,10,0
UC8rHHiicfjVYf1Cjgbd5X8w,부엉이TV,10,0
UC8xhsboNsLK75eLFkOV5Knw,배고픈 빵떡이 [Hungry B.D.],10,0
UC965VtcQalsk45JoVHcyWDg,Multi DO Joy Korean,10,1
UC99CsOVET0eMkM_lwszLvOw,HalalKoreaBites,10,0
UC9As8K4u9PgAhrpt9yvH9Bg,집밥 연진이,10,1
UC9FwiDmhOa95MDqUHso8uIg,한지일TV,10,1
UC9JqWNkkfQ39quNti8-PiYw,최송죽의 톡톡톡수다,10,1
UC9K0rLE1SMh86nVxzkCBpNA,표은지Eunji Pyoapple,10,1
UC9Lbvm-2Bk9oMdo-wMwfmMw,숲PRO-TV,10,1
UC9T1tAdhIePOM8T2023_11w,허인의 인과관계 (仁과관계),10,0
UC9aAvktfybOVzccavCNYfIA,미미다육맘,10,1
UC9d1Mz9bzCE-t_t0lPnrjPA,BenDeen,10,1
UC9f-9yDLgw5oea1DbKVRHXQ,모모스커피,10,1
UC9fnfz9S8ieKCfm1wHj0-pw,먹시미 Muksimi,10,1
UC9iTPYMRC9zysa_ifKiSX2g,굿맨비뇨기과,10,0
UC9jaCq6yEsds5PzY_Q3t17A,알콜솜,10,0
UC9llwxFqOOcDZnAlPx8JuKg,정위스님의 채소한끼 Monk J's Vegetarian Recipe,10,0
UC9o3fKRDPJGfRkJJFn8RiRg,김효진,10,1
UC9rpMzC-SjMSrxhQElZDzTw,거제폭격기,10,1
UC9t2C3PdplOsWFMiG8blm4g,정겨운길,10,1
UC9tS7GAw9w_AnhLbgldCWow,윤숙희 YunSuki 혼술하는여자,10,0
UCA-0BOUSHN4Y69TbP3-vhhA,먹보부부 Mukbo Bubu,10,0
UCA2Aoj5nHJcBukGWLMccK7Q,우리집오늘의요리,10,0
UCA2v2d3gTJ5olUnrScG5QRQ,크림커넥션 Cream connection,10,1
UCA6KBBX8cLwYZNepxlE_7SA,히밥heebab,10,0
UCA7J-sgaaGD6BQKX4tYAn_g,사군카페인,10,1
UCA8mcfJOCYUNd9rcIH4f1Iw,kak seulgi 💛 어쩌다 인도네시아,10,0
UCA9lrJO7IC-akkOrdG_kZew,한국맛집여행,10,0
UCAGomVTpBAQpKW--78X_lyQ,지수씨네,10,1
UCAHFNLswhNYo3UHVejIgaMw,박브루,10,1
UCAO40mq1_TWTdXTKWcLfbwg,츄미생활 chulife,10,0
UCAO9xCUicBwWCBs9rrXKi2w,아브라함커피TV,10,1
UCAlU6Ntbr3Lcsyf9tmSIkPA,엄삼용eomsamyong,10,0
UCAoyR-sL6B0S93AMR-HVTvg,떡볶퀸 Tteokbokqueen,10,0
UCArt-JeKVEkxbtLWo9eFLVA,ソウルグルメ서울미식가,10,1
UCAsHJbPbGENF_KJYhcdV0dw,나나 Nanasserie,10,0
UCB1bgWqtUln-iJIoa2MpvKQ,alinalicooks Кореянка готовит,10,0
UCB4JlWU3Vcev5pkyIdeBMRw,메리니즈부엌Meliniskitchen,10,0
UCB6rLbWzClupm4FshWTnPRA,서울 사는 남자,10,0
UCB7x2bM7m_tJ-9avDahK7Ew,이수길TV삶,10,1
UCB9wEdhMy5Mi8SLNBD-tUrQ,주류학개론 - 재미있는 술의 비하인드 스토리,10,1
UCBEMf9Z0YlvXt913uWt64ag,필드민,10,0
UCBNWBGHXpYzoBqucDM1NOGg,발효비책tv,10,0
UCBTgH-eBD4OzDVBw-yuif4w,Edenilson Agricultor Pescador,10,1
UCBU6877IMgaEJTUXeVPwQOA,버팀목TV[임윤희],10,1
UCBYPqdDhkxwtQ6GgqgkHrQA,봉이네집밥,10,1
UCBcFgDKnfyw8GjcHw90MlXA,하루아루TV HaruAruTV,10,1
UCBcNL2uRXr6J6vzm4tBhnBA,Candy DO Korean,10,1
UCBcjbe_WgoawLG53Ulb6npQ,장사왕 임사부,10,1
UCBePgk0RqTO0IiisQmaADEA,윰쓰부엌,10,0
UCBhR7WKMD50cxkTJ5CNaUGA,통령할미달장,10,0
UCBpTprffc9A7KZyONCHQTIw,유리조아Yurijoa,10,1
UCBt70E0BYBGTWz1mfGd28LQ,"뜨고 싶은 셰프, 장호준",10,0
UCBxTDF8MczrQhhp1TFEv1cQ,벌교꼬막왕자tv,10,1
UCByHXQRqzgbygBTOM4mQz5Q,빠슐랭Barchelin,10,1
UCBztIYIgMyDd0wBTP0meL5Q,스트릿TV,10,1
UCC0NzGgoVIdZoBd7QT4f7VA,(色示味) 푸다트 FoodArt,2,1
UCC3eqZIo6lqZQQAN9MO0LQA,동원TV,10,1
UCC7gQKTDa3VHZA4GoCAygUA,아하부장_JOHNCOOK,10,0
UCC8bTxyN2ZCfMzS_JAEClfA,쿠킹하루 Cooking Haru :),10,0
