title,channel_link,subscriberCount,dailyViewCount,gender_F,gender_M,age_0_17,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_plus
Great Life Cheerleader - 글리치 응원단,https://www.youtube.com/channel/UCJKgq07hY9FwwTqeAzA_meg,1420,7,40.1,59.800000000000004,0.1930501930501931,4.536679536679537,19.015444015444018,22.972972972972975,30.067567567567572,18.33976833976834,4.874517374517375
만점락몽[현 태],https://www.youtube.com/channel/UCsqr4l_IC6T3T66NLC8n9Nw,255,7,28.0,71.0,,,,,,,
RYU - TV,https://www.youtube.com/channel/UCcvW2DRaJ2MlZNA4jjz1z2g,12500,7,37.0,62.0,,,,,,,
Joy의 영어회화,https://www.youtube.com/channel/UCXVZQDqNDrGJmm5zAZ4WJlQ,398,7,39.0,60.0,,,,,,,
나를 위한 지혜,https://www.youtube.com/channel/UC78fajJbtR6DdKYN3fzQ9aw,3290,7,,,,,,,,,
쉼의방,https://www.youtube.com/channel/UC8EPagEhgCQlrIczxYHtVcw,79,7,28.0,71.0,,,,,,,
"현명한 여자, 현명희",https://www.youtube.com/channel/UCOgffppzzMEayUPkHdxEa-A,607,7,53.0,46.0,0.8823529411764706,0.34313725490196084,2.0098039215686274,5.588235294117647,18.137254901960784,35.09803921568627,37.94117647058824
Mr.9,https://www.youtube.com/channel/UCwFKOnxZeeAeI-N4oKkcWOA,12,7,38.0,61.0,0.25176233635448136,1.1077542799597182,5.287009063444109,9.214501510574019,21.349446122860023,31.62134944612286,31.16817724068479
우리 엄마가 달라졌어요,https://www.youtube.com/channel/UCOozG9W5NoXJF5FtjnNpiLQ,2320,7,40.0,59.0,,,,,,,
1분유튜브,https://www.youtube.com/channel/UC8Ukhb-AMFyqP9hMtKwZd1A,11,7,16.0,83.0,,,,,,,
