title,channel_link,subscriberCount,dailyViewCount,gender_F,gender_M,age_0_17,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_plus
김생못,https://www.youtube.com/channel/UCdvTJIM2HVmVf8RFz153BwA,250000,10664,61.0,38.0,,,,,,,
샐러드부부 Saladbubu,https://www.youtube.com/channel/UCcmbUGPcC-vjPp5XgensWnA,56200,10643,79.0,20.0,1.1433597185576077,10.90589270008795,27.660510114335967,13.368513632365872,20.404573438874227,17.766051011433596,8.751099384344766
원푸드 One Food,https://www.youtube.com/channel/UCQ85tKgtZxltnjOV3c9wciA,54400,10642,59.4,40.5,0.0,0.4,2.7,5.5,16.1,29.700000000000003,45.5
한일주방_주방오빠,https://www.youtube.com/channel/UCzGBNXo2X0VAnpOFsYOJwNA,3440,10640,34.0,65.0,3.3455305802404607,13.852587558808155,30.580240460010454,21.327757449032934,20.961840041819134,7.9456351280710935,1.9864087820177734
집떡 방지현,https://www.youtube.com/channel/UCDtmOnFK1YauqxXK5tnheRA,4330,10633,43.0,56.0,0.28182245185533117,7.656176608736496,33.48990136214185,23.767026773132923,20.432127759511506,10.145608266791921,4.227336777829967
커핑포스트,https://www.youtube.com/channel/UC0qnwwpDhqPmrYegf1bPO6A,52400,10627,47.0,52.0,3.6977491961414795,15.112540192926044,33.60128617363344,21.54340836012862,18.488745980707396,5.841371918542337,1.714898177920686
뚜리의 무해한 주방,https://www.youtube.com/channel/UCCPUkOCQRLU6oI5B5NSbMbQ,29600,10625,65.0,34.0,0.10537407797681769,1.422550052687039,6.743940990516332,13.066385669125394,26.97576396206533,30.716543730242357,20.96944151738672
트롯가수나용희tv,https://www.youtube.com/channel/UCK_OqDnMNKthP3-8jiuz5ig,24900,10617,79.0,20.0,0.2079002079002079,1.5592515592515592,2.806652806652807,5.509355509355509,12.68191268191268,28.482328482328484,48.75259875259876
라이겜,https://www.youtube.com/channel/UCf_HS00dN55fxu4beCClHZw,8880,10609,5.0,94.0,0.33879164313946925,3.4443817052512697,66.85488424618859,21.56973461321287,7.22755505364201,0.4517221908526256,0.1129305477131564
Jam Jam Toy 잼잼토이,https://www.youtube.com/channel/UCWPfKGv8mXLa0BiZM3dLTug,165000,10598,39.0,60.0,,,,,,,
지하루,https://www.youtube.com/channel/UCxzhVyVe-SkugB4Krg5kJFQ,121000,10592,55.0,44.0,0.4104669061056953,9.543355566957416,29.55361723961006,27.911749615187283,22.883530015392513,7.7988712160082105,1.8984094407388408
혜삐한,https://www.youtube.com/channel/UCiLMDoaMNLk9I3LXkDg14sA,1940,10577,64.0,35.0,1.0948905109489049,4.2752867570385815,21.48070907194995,17.831074035453597,20.072992700729923,23.514077163712198,11.73096976016684
흥마늘 스튜디오,https://www.youtube.com/channel/UC2m-GyKO2n3LrkYr9YEIBcA,218000,10546,63.9,36.099999999999994,3.8,20.5,37.1,20.1,14.2,3.5999999999999996,0.7
위스키아조시,https://www.youtube.com/channel/UCB116o3mKmmdcdw89rh7Djg,12000,10534,2.1,97.80000000000003,0.0,11.399999999999999,39.7,30.2,14.700000000000001,3.5,0.4
띵작박스,https://www.youtube.com/channel/UCSBZl94xKahdWm1ekCga5nA,24700,10519,20.0,79.0,3.7293553542887588,15.290356952583911,33.19126265316995,21.94992008524241,19.712306872669156,5.007991475759191,1.1188066062866275
ひとりより,https://www.youtube.com/channel/UCeiWTEUzY0hlbe4jFjNMPVQ,24700,10519,51.0,48.0,1.58144438587243,9.699525566684237,26.62098049551924,25.30311017395888,22.98365840801265,8.961518186610439,4.849762783342118
ソウルのコンさん서울권씨,https://www.youtube.com/channel/UCXsuMSiPAEa2ILToFg3EkWA,8700,10516,28.0,71.0,,,,,,,
집밥생각,https://www.youtube.com/channel/UC87bZPRvjMwEbLor9A3yKUw,12000,10485,78.0,21.0,0.41300980898296336,1.2906556530717606,7.537429013939081,10.841507485802788,22.818791946308725,30.35622096024781,26.742385131646877
찬진린 찬이♡진이♡린이,https://www.youtube.com/channel/UCBkqdDlFEKfQ6omMlf4XK0A,606,10473,40.0,59.0,1.2500000000000004,9.6875,31.041666666666668,24.47916666666667,23.333333333333336,7.291666666666667,2.916666666666667
상원리옹TV,https://www.youtube.com/channel/UC85HXCPnIIti_y5Gp3fwBQA,8980,10471,28.0,71.0,0.10471204188481677,1.4136125654450264,6.910994764397907,12.827225130890055,24.869109947643985,30.52356020942409,23.35078534031414
미라클식탁,https://www.youtube.com/channel/UCNqQ6nGtx8FNGoorORwWIfg,104000,10460,67.0,32.0,0.41731872717788215,4.955659885237351,20.761606677099635,20.344287949921753,26.604068857589986,18.51851851851852,8.398539384454878
라도어메 리얼요리,https://www.youtube.com/channel/UC9OG_UgF6C2QjHtYgPR0d6w,168000,10459,59.0,13.0,1.2,8.6,14.9,18.1,23.3,19.6,13.9
KB금융그룹,https://www.youtube.com/channel/UCZ_xAP42i9KMUKZbomB6JSQ,600000,10415,30.0,69.0,0.9371554575523702,8.654906284454244,24.53142227122381,21.44432194046306,17.585446527012124,14.167585446527012,12.679162072767364
지똥,https://www.youtube.com/channel/UCsr9eUfntn_WNKBdPGjhFNA,53400,10400,30.2,69.89999999999999,3.8,16.5,30.6,19.9,17.7,8.8,2.8
토요일의 도쿄,https://www.youtube.com/channel/UCDNdIbLRezC2RZdIvi5bxnQ,102000,10381,39.0,60.0,1.2419006479481638,13.17494600431965,37.149028077753776,22.732181425485955,17.224622030237576,6.101511879049675,2.3758099352051834
리얼푸드 RealFood,https://www.youtube.com/channel/UCzVhn_TBkUGtkV0J5_k1acQ,30000,10375,42.0,57.0,4.557224236147075,10.253754531330918,29.984464008285862,21.38788192646297,23.614707405489384,8.285862247540136,1.9161056447436562
민하리튜브,https://www.youtube.com/channel/UCkViykIhINO1VIjquxXy2xg,2370,10369,76.0,23.0,0.8603238866396763,13.360323886639675,35.121457489878544,20.647773279352226,20.293522267206477,7.591093117408907,2.125506072874494
A_on 아온,https://www.youtube.com/channel/UCSYk_cZ2Zi1N46DA3WM1JHA,202,10344,27.0,72.0,,,,,,,
케잇슈 K-issue,https://www.youtube.com/channel/UCuPDgDvfbxYuK6CH3jyeVkg,159,10343,26.0,73.0,,,,,,,
Coreaníssima 엘레나,https://www.youtube.com/channel/UCbEsUu6RRXdIPMcVkyCnRYw,1180000,10327,50.0,49.0,1.6503352243424443,25.167612171222274,34.14130995358431,17.380092831356368,12.22279525528623,4.847859721505929,4.589994842702422
그냥 원두 커피,https://www.youtube.com/channel/UCEjNO0arGJ_K-sTe1Pr9O6A,54600,10327,52.0,47.0,0.5322294500295685,5.617977528089887,22.35363690124187,23.832052040212893,23.00413956238912,18.982850384387937,5.677114133648729
미트킹 MEAT KING,https://www.youtube.com/channel/UCvnR50G2zghkF4cJ5OSj7vg,6320,10319,27.0,72.0,1.506373117033604,4.577056778679027,25.028968713789112,29.316338354577066,25.724217844727704,10.544611819235229,3.3024333719582852
안동권씨의 맛있으면 됐지,https://www.youtube.com/channel/UChXFYxuPLgzFoA8Gh0fNFhQ,51500,10315,41.0,58.0,5.891805034815211,18.80021424745581,29.99464381360471,22.603106588109263,18.53240492769148,2.6245313336904124,1.553294054633101
킹지온👑KINGJION,https://www.youtube.com/channel/UC_UVda8lOZVjfTcSbZm621g,22600,10309,42.8,57.099999999999994,1.8,11.3,39.6,25.299999999999997,16.2,4.4,1.3
마싯따 masiitdda,https://www.youtube.com/channel/UCbzKHwtbu_mSa3acpUEOyPQ,7520,10298,33.5,66.5,0.8,7.1000000000000005,25.400000000000002,25.9,24.9,11.0,4.9
산천초목,https://www.youtube.com/channel/UCR0fOnBnUAxIzUS82jHeB4A,1410,10296,33.0,66.0,0.9009009009009007,11.91191191191191,33.733733733733736,23.223223223223222,21.82182182182182,6.506506506506506,1.9019019019019017
먹시미 Muksimi,https://www.youtube.com/channel/UC9fnfz9S8ieKCfm1wHj0-pw,58600,10294,80.0,19.0,3.4697048161574315,31.589849818746764,41.01501812532367,13.723459347488348,8.078715691351631,1.5018125323666496,0.6214396685655101
빵과 열무,https://www.youtube.com/channel/UCQwcdBRRshLJY7b7uf-DrKw,14100,10290,25.0,74.0,,,,,,,
유멘토,https://www.youtube.com/channel/UCaK1QJJLQnwjGTvV2U6kFaA,2810,10282,25.0,74.0,,,,,,,
츄미생활 chulife,https://www.youtube.com/channel/UCAO40mq1_TWTdXTKWcLfbwg,18500,10261,80.0,19.0,2.4043715846994536,26.830601092896167,41.639344262295076,17.103825136612016,9.180327868852459,1.8579234972677594,0.9836065573770489
Time traveler 시간여행자,https://www.youtube.com/channel/UCC-ZZrnGQpWiADA4wWI8-Xw,146000,10232,45.0,54.0,1.1305822498586773,8.140192198982476,22.27247032221594,23.17693612210288,27.586206896551722,13.340870548332392,4.352741661955907
거창한 청년,https://www.youtube.com/channel/UCSSpLQpvycsZc1vV0ZHP0OQ,121000,10231,48.0,51.0,0.10678056593699946,1.3347570742124932,6.673785371062466,14.949279231179924,30.05872931126535,30.37907100907635,16.497597437266414
ノスタルジック KOREA by花緒Kao,https://www.youtube.com/channel/UCqvy85cli7yRKCUIpm-pm6Q,83700,10231,33.0,66.0,0.16163793103448276,2.262931034482758,9.105603448275861,17.241379310344826,33.45905172413792,27.10129310344827,10.668103448275861
마더쿡 Mother Cook,https://www.youtube.com/channel/UCCKMOUzcg1qSXlJcd2jCemQ,15600,10222,76.0,23.0,0.10266940451745381,0.7186858316221765,5.338809034907596,9.240246406570842,26.694045174537983,31.82751540041068,26.07802874743326
창욱입니당,https://www.youtube.com/channel/UCtLnTSAZrdBMakKa6d__OPQ,12800,10217,22.0,77.0,0.565262076053443,4.830421377183967,23.12435765673176,32.476875642343266,26.51593011305241,10.174717368961973,2.3124357656731758
초코밥,https://www.youtube.com/channel/UCQVZClf1H1KYhgugHslPy8g,85200,10214,51.1,48.800000000000004,6.082108464267613,21.692853522554483,34.617334009123155,21.591485048150023,10.542321338063863,3.4972123669538773,1.9766852508869743
스시한입,https://www.youtube.com/channel/UCjb08t1JAAGBW8jOEReGivQ,4670,10166,25.0,74.0,,,,,,,
머니랩 : 똑똑한 재테크 연구소,https://www.youtube.com/channel/UCNwJH6Qlcn0XnIQLtfe3Rlw,49800,10163,17.0,82.0,0.05724098454493417,1.4310246136233542,9.158557527189465,16.027475672581566,24.899828277046364,28.734974241556955,19.690898683457352
까치가족 TV KKACHI Family,https://www.youtube.com/channel/UCEOhtAkf0MbKP_dvUYWcPNg,70600,10156,88.0,12.0,0.0,0.6000000000000001,4.5,15.6,42.800000000000004,28.0,8.5
나를 돌보는 시간 ,https://www.youtube.com/channel/UCn95Da3fuijJqJ2pEBektRA,37600,10149,76.0,23.0,0.3246753246753247,4.22077922077922,20.02164502164502,19.264069264069263,26.948051948051944,20.346320346320347,8.874458874458874
박대리,https://www.youtube.com/channel/UCrpWLg77FZSywF17aDgu_Fw,106000,10146,21.0,78.0,1.1065812463599298,7.22189866045428,25.567850902737327,23.063482818870117,24.75247524752475,13.977868375072799,4.30984274898078
맛플렉스,https://www.youtube.com/channel/UCZUTrUHFPZ2FeuyMp-J18qQ,6040,10131,33.0,66.0,3.3907427341227128,15.069967707212056,32.34660925726588,21.528525296017225,19.53713670613563,6.404736275565124,1.722282023681378
쿠킹씨 Cooking See,https://www.youtube.com/channel/UC6cLZhS32vg4LGOJM7NuFPA,2080000,10117,77.0,22.0,8.36864406779661,22.35169491525424,36.75847457627119,17.796610169491526,11.864406779661016,1.906779661016949,0.9533898305084745
떡함지,https://www.youtube.com/channel/UCHOvzpjyCXnz_D8ezVwGTwg,1130,10116,49.0,50.0,1.959823615874571,11.073003429691328,28.02547770700637,22.439980401763837,23.95884370406663,9.799118079372855,2.7437530622243993
유튜브어트케하는거니,https://www.youtube.com/channel/UCdqNDOE1xX5WZEEQLkPuDhw,803,10107,61.0,38.0,,,,,,,
빵이네,https://www.youtube.com/channel/UCEjMsk7rkgOgP_vdETXH8DQ,5990,10101,79.0,20.0,0.3144654088050315,4.454926624737946,17.400419287211744,14.412997903563943,26.834381551362686,23.89937106918239,12.68343815513627
너티코코,https://www.youtube.com/channel/UCCo1cF05YSIYk4dA7O2ocmQ,25100,10091,79.0,20.0,3.014553014553014,17.931392931392928,36.278586278586275,19.64656964656964,16.008316008316008,5.353430353430353,1.767151767151767
허그덩 (다이어터),https://www.youtube.com/channel/UCFNiTxo-w4UnsfdVjfjlYjA,16600,10084,82.0,17.0,1.4418125643666326,18.177136972193615,37.899073120494336,16.529351184346034,17.610710607621012,5.973223480947478,2.368692070030896
영상 클립,https://www.youtube.com/channel/UCx-k6XuvMcYZ_ba8JorZwlw,17200,10058,23.0,76.0,4.256437204414083,17.86652653704677,37.67735155018392,20.966894377299003,15.133998949027848,2.9952706253284287,1.1035207566999474
레어템감별소,https://www.youtube.com/channel/UC1Takop6VOsDAZ7VEh7VCXg,14300,10046,19.0,80.0,4.291845493562231,14.860515021459225,32.618025751072956,21.888412017167376,19.796137339055793,5.257510729613733,1.2875536480686696
봄홈카페,https://www.youtube.com/channel/UCnSepNYv9MxEQkcQsjTULnQ,10200,10044,57.0,42.0,3.470715835140999,11.930585683297181,30.911062906724517,18.65509761388287,23.427331887201742,8.24295010845987,3.3622559652928423
까왕호구이,https://www.youtube.com/channel/UCS-YskkO2Sq8wMiY4dKuaDg,3370,9975,,,4.5,17.6,20.5,26.5,19.3,7.3,4.0
갈비퀸 | GalbiQueen,https://www.youtube.com/channel/UCX9mPk5BY51yzw83oSF81qQ,203000,9974,37.0,62.0,0.4345464421510049,3.1504617055947857,16.186854970124934,21.618685497012493,27.919608908202065,21.18413905486149,9.505703422053232
레이먼킴의 인생고기 RaymonKim Meat,https://www.youtube.com/channel/UCboy0sUKJHqVpjp15-yR7Ew,187000,9969,24.0,75.0,1.545253863134658,13.962472406181018,31.677704194260485,21.854304635761586,20.198675496688743,7.9470198675496695,2.814569536423841
신미부엌,https://www.youtube.com/channel/UCum7ElakYnMKoxU05sjofIQ,17200,9964,78.0,21.0,0.20964360587002098,1.0482180293501047,8.70020964360587,9.748427672955975,26.205450733752617,30.083857442348013,24.004192872117397
현관앞키친,https://www.youtube.com/channel/UCsDF7s2WSY7ZFxBtaRUJ48w,481,9946,69.0,30.0,0.5112474437627812,4.4989775051124745,17.075664621676893,18.302658486707564,25.4601226993865,21.574642126789367,12.57668711656442
대구소식여기,https://www.youtube.com/channel/UCHCc3wXxr_0D0cdni7viu_Q,12500,9946,21.0,78.0,0.11248593925759279,1.6872890888638918,9.50506186726659,18.560179977502813,29.07761529808774,28.458942632170974,12.598425196850393
업소용,https://www.youtube.com/channel/UCkQg4E78m3Y5DX6G-cS2STg,8000,9939,28.0,71.0,,,,,,,
유지수맞지유,https://www.youtube.com/channel/UCM6jVguttYTMbO14ZIwscIQ,786,9917,27.0,72.0,2.296211251435132,7.233065442020665,26.63605051664753,26.176808266360503,24.91389207807118,8.495981630309988,4.247990815154994
혼술 502호,https://www.youtube.com/channel/UCuAFgXZcDBP67Bz1bJK16dw,1740,9910,25.0,74.0,1.0133333333333332,5.760000000000001,23.78666666666667,19.840000000000003,24.53333333333333,17.493333333333332,7.573333333333333
떠돌이지유,https://www.youtube.com/channel/UC2AH8RGXWFJqvx3-V0nhX5A,4860,9901,27.0,72.0,1.7364657814096018,11.542390194075587,35.44433094994893,20.224719101123593,18.283963227783453,9.244126659856997,3.5240040858018378
푸드 피트니스 : Food Fitness,https://www.youtube.com/channel/UCNzKlglzG3YAEiStvK0evDg,9920,9899,66.0,33.0,0.4464285714285715,2.9575892857142865,9.821428571428573,12.946428571428573,24.330357142857142,29.6875,19.810267857142858
서은이브이로그 [V-log],https://www.youtube.com/channel/UC7jPc4wO1fqXgKe4NgshV1g,771000,9870,57.0,42.0,2.5440313111545985,10.76320939334638,35.95890410958904,33.46379647749511,11.350293542074363,3.8649706457925634,2.054794520547945
#품바매니아장털보TV,https://www.youtube.com/channel/UCkhq-erzYr-Ki_OZUuNYaSA,78800,9824,36.0,63.0,0.33003300330033014,2.145214521452145,5.225522552255226,14.191419141914194,23.652365236523654,35.42354235423543,19.031903190319035
맛틸다,https://www.youtube.com/channel/UC7fSGQ5hVSh5wS401SoIVeA,4610,9798,49.0,50.0,2.385685884691849,21.47117296222664,36.033797216699796,21.868787276341948,14.86083499005964,2.1868787276341948,1.1928429423459241
한쿡 Kitchen,https://www.youtube.com/channel/UCQqmPrn2k7VJBEjvyHlb_-Q,12700,9792,75.0,24.0,0.0,1.5980331899200986,8.051628764597417,12.538414259373079,26.61339889366933,34.66502765826675,16.533497234173325
오리온,https://www.youtube.com/channel/UCzK9rR-swgi7f2O_Q0vStjw,34500,9786,44.0,55.0,3.5398230088495577,23.008849557522122,28.816371681415927,19.469026548672566,17.035398230088493,5.365044247787611,2.765486725663717
Emily in Korea,https://www.youtube.com/channel/UCQZ0QEGFyXr_-0kEoLfeVjA,181000,9750,28.0,71.0,,,,,,,
살훈 salhun,https://www.youtube.com/channel/UC_kTPuVSPhEhIt9YjSZE0oQ,8940,9747,52.0,47.0,4.883011190233979,21.566632756866735,37.33468972533062,19.989827060020346,12.410986775178026,2.8484231943031535,0.9664292980671414
꽁쓰 미식노트,https://www.youtube.com/channel/UCND__zNHhJbd61PgscBUUqw,6220,9745,23.0,76.0,1.1511511511511512,8.308308308308309,29.679679679679676,26.926926926926924,24.724724724724723,7.907907907907907,1.3013013013013013
Xao Yu Food Mukbang,https://www.youtube.com/channel/UCR3hlMRqbvHnA9xRHRGD8aw,0,9744,13.0,12.0,4.0,20.4,25.5,23.7,15.8,7.1,3.1
왕쥬 Wangju,https://www.youtube.com/channel/UCNzYaPkki55QOp5u2UPJvzA,435000,9732,76.0,23.0,3.17047817047817,21.62162162162162,38.87733887733888,20.374220374220375,12.006237006237006,2.6507276507276507,1.2993762993762992
모모키친_낭비 없는 집밥,https://www.youtube.com/channel/UClBsC8gxCiXbYfSL3UCS78g,36500,9727,72.0,27.0,1.005586592178771,9.106145251396649,27.87709497206704,22.011173184357546,26.983240223463685,10.279329608938546,2.7374301675977657
디스이즈잇,https://www.youtube.com/channel/UCI-9IHH1xt2Yr9EERbYYatQ,121000,9681,74.0,26.0,0.32432432432432434,2.3783783783783785,15.56756756756757,18.7027027027027,27.89189189189189,22.810810810810807,12.324324324324323
하음쿠킹 Haeum Cooking,https://www.youtube.com/channel/UCWkI9Qcm3vfRY0bZw71ZzYw,1170000,9671,79.0,20.0,0.3621314019658562,1.5519917227108124,9.00155199172271,12.209001551991722,25.86652871184687,31.039834454216248,19.968960165545784
맛있는 60계치킨,https://www.youtube.com/channel/UCXNmso1xB-gKWIqne25hfIA,38600,9669,45.0,54.0,0.8121277747698971,6.876015159718461,22.57715213860314,20.411478072550082,17.271250676773143,16.40498105035192,15.646995127233348
낭만남자 낭남 NangNam,https://www.youtube.com/channel/UCh_IMPfBxdZOK0MW36Hosig,9260,9668,40.0,59.0,1.871809415768576,11.911514463981849,31.36698808848553,21.781055019852527,22.57515598411798,8.05445263754963,2.4390243902439024
태양우주맘,https://www.youtube.com/channel/UCRBk9VFdCE5RnN5oT8kn-2g,154000,9666,71.0,28.0,0.16251354279523295,2.7085590465872156,15.384615384615385,21.830985915492956,27.627302275189603,21.12676056338028,11.159263271939329
삼다몰 - 제주의 음식,https://www.youtube.com/channel/UCh8W6FMdcW4DmMwNn9nYF2Q,502000,9657,58.0,41.0,0.45197740112994345,3.7288135593220333,22.259887005649716,23.954802259887007,28.474576271186443,14.689265536723163,6.440677966101694
숲사장 supulcake,https://www.youtube.com/channel/UCKhg8QNmRZ9lhwq-FyWX0Xg,23300,9633,77.0,22.0,4.476834981780323,22.800624674648617,36.64757938573659,19.989588755856325,12.441436751691825,2.7589796980739196,0.8849557522123894
훈냠의 맛집탐방,https://www.youtube.com/channel/UCqMTfAdGhJHWyoGE5rGgp6g,11900,9626,25.0,74.0,2.7011817670230722,11.930219471018571,30.332020258863253,21.890827236916152,22.791221159257173,7.934721440630275,2.419808666291502
대상그룹 DAESANG 디튜브,https://www.youtube.com/channel/UCfv1dkNKCFUtZouvp3DhS3g,10700,9626,36.0,63.0,1.5409139213602552,5.1009564293305,27.523910733262486,24.920297555791713,25.5047821466525,9.883103081827844,5.526036131774708
오르막길,https://www.youtube.com/channel/UCGloQUvVcQ5UNMcpmyhkW_Q,127000,9613,71.0,28.0,1.2096774193548387,9.043778801843319,32.546082949308754,23.21428571428571,22.811059907834103,8.410138248847927,2.7649769585253456
고기야르,https://www.youtube.com/channel/UCwzbc52MoWBqs1c3GwVfVvA,7690,9604,22.0,77.0,2.3961661341853038,13.951011714589988,32.26837060702876,21.5122470713525,20.340788072417467,7.348242811501598,2.183173588924388
꾀람쥐,https://www.youtube.com/channel/UC6LBdArM8eIfOu-GFaq3amw,254000,9604,64.0,35.0,0.10655301012253596,3.835908364411294,17.58124667021843,22.16302610548748,26.79808204581779,20.56473095364944,8.95045285029302
신다쿵 Shin da koong,https://www.youtube.com/channel/UCw7YAXklnJQpejspqPkcBFw,25200,9588,86.0,13.0,4.123173277661795,33.24634655532358,40.0313152400835,12.734864300626302,7.881002087682671,1.4613778705636742,0.521920668058455
감사리가또 カムサりがと,https://www.youtube.com/channel/UC_iAntL5TtOvAeAcknNqbsQ,4000,9584,7.0,92.0,0.20833333333333334,2.3437499999999996,11.979166666666664,20.0,33.072916666666664,23.125,9.270833333333332
조꽁드Joconde's baking,https://www.youtube.com/channel/UC6cH7oaIvWYa_0iATEEynDQ,1560000,9579,76.60000000000001,23.4,2.6,13.999999999999998,29.0,22.1,18.2,9.6,4.5
뜽뜽,https://www.youtube.com/channel/UC5omcPnR9gQUwpvBC2RIr7g,9040,9554,52.3,47.7,1.6,14.1,38.3,25.6,16.0,3.7,0.7
펩선 PEPSUN,https://www.youtube.com/channel/UC8sDDcLdGQZuX4sq5XMIJhw,38800,9553,53.0,46.0,0.10822510822510825,1.8398268398268396,9.036796536796537,15.746753246753247,31.92640692640693,29.11255411255411,12.22943722943723
박서울,https://www.youtube.com/channel/UC2Unvmf698TM226TzNeAPaQ,42000,9553,30.0,70.0,0.6845407872219053,7.301768397033656,28.465487735310894,24.24415288077581,24.073017683970335,11.52310325156874,3.707929264118653
목포완도수산,https://www.youtube.com/channel/UCftJSHVpo1EHiTGusRoaJ3w,27000,9532,38.0,61.0,0.5361930294906168,6.970509383378016,20.160857908847188,26.005361930294914,26.166219839142098,13.083109919571049,7.07774798927614
박마담 parkmadam 뻔한인생주막 ,https://www.youtube.com/channel/UCsZciD5J7zXGBfpqHebz_eA,10600,9528,50.0,49.0,1.9959058341862845,14.534288638689869,31.93449334698056,23.797338792221087,18.526100307062435,6.653019447287615,2.5588536335721597
방글라데시 사람,https://www.youtube.com/channel/UCJdvOIYS9-M98VV140LRDcA,34000,9525,29.0,70.0,0.11055831951354339,1.5478164731896074,8.402432283029297,18.131564400221116,29.297954671089,29.242675511332227,13.266998341625207
피그솜쿡 ㅣ 돼솜이,https://www.youtube.com/channel/UCdfhnmFieUteAhyRZ4-6N2Q,2440,9505,70.0,29.0,0.22002200220022006,4.07040704070407,23.982398239823983,19.801980198019802,28.32783278327833,17.216721672167218,6.380638063806382
오광커플[okwang_couple],https://www.youtube.com/channel/UC2-xbJln-DiUeW1H8hVx7Bw,340,9505,30.0,69.0,1.3833992094861665,7.4110671936758905,32.60869565217392,25.494071146245062,22.52964426877471,8.003952569169963,2.5691699604743086
먹지식,https://www.youtube.com/channel/UCz8_KIhIc4fDDrHzwl2grJg,26300,9500,22.599999999999998,77.3,8.8,21.400000000000002,35.3,17.9,13.0,2.5999999999999996,0.8999999999999999
맛출장 | 마츠다의 맛있는 출장,https://www.youtube.com/channel/UCd38-J2biRy64FGGIN8CKlw,30200,9492,15.0,84.0,,,,,,,
요쿡조쿡 yocook,https://www.youtube.com/channel/UC3US8WBozRBeT0wAdY_Yznw,16800,9489,79.0,20.0,1.6137165910237017,7.7660110943015646,23.398890569843676,15.431164901664147,25.113464447806354,17.801311144730207,8.87544125063036
Kitchen Story,https://www.youtube.com/channel/UCLUapBXshwIyBCDMWSO3srQ,403000,9488,63.0,36.0,2.204724409448819,13.228346456692913,31.758530183727036,23.77952755905512,19.58005249343832,7.244094488188976,2.204724409448819
해피성이,https://www.youtube.com/channel/UC8r1YhliahD3fI1fngH3vcQ,5260,9487,39.0,60.0,3.887113951011714,15.654952076677317,33.75931842385517,21.725239616613415,18.690095846645367,5.058572949946752,1.224707135250266
보보홈쿡,https://www.youtube.com/channel/UCkEI5rVB2xHysOTU7racPtQ,19000,9449,68.0,31.0,0.16198704103671707,2.4298056155507557,11.879049676025916,19.27645788336933,28.239740820734337,26.241900647948164,11.771058315334773
해남농부 남재TV,https://www.youtube.com/channel/UCfSGqt-jGsjoYF8t1veduNw,21200,9422,34.0,65.0,0.5958291956305859,0.496524329692155,4.468718967229394,6.057596822244291,25.422045680238337,39.7219463753724,23.237338629592852
거제폭격기,https://www.youtube.com/channel/UC9rpMzC-SjMSrxhQElZDzTw,171000,9407,4.0,95.0,1.7334777898158182,9.263271939328279,32.06933911159264,23.456121343445286,23.943661971830988,7.90899241603467,1.6251354279523293
양달농장 TV,https://www.youtube.com/channel/UCAJUb9-l-wL2YvcLyCnHYnA,15300,9387,28.0,71.0,,,,,,,
리뷰하는토끼,https://www.youtube.com/channel/UCdshfaJTETJ1y4BxfBmIjsQ,23300,9386,42.0,57.0,5.727318803852002,18.550430816016213,33.65433350228079,24.42980233147491,13.83679675620882,2.686264571718196,1.1150532184490625
"노영희의 철든 부엌, YoungHee's Kitchen",https://www.youtube.com/channel/UCEX7K2E5FN-v_uEqZuiYN3g,351000,9365,64.0,35.0,3.028868906767629,13.251301467108378,35.30525319451018,25.55608140085187,18.7411263606247,3.5494557501183155,0.5679129200189305
팝콘정보,https://www.youtube.com/channel/UChU-YdfnE3qYrbvo0g55OJQ,65000,9356,20.0,79.0,,,,,,,
무배당-무엇이든 배워 봅시당,https://www.youtube.com/channel/UCzzOUri1lcgxoMYR0dXnvhw,12200,9345,52.9,47.0,0.1,1.8,11.1,18.700000000000003,36.0,25.099999999999998,7.1
해루남,https://www.youtube.com/channel/UCzxiJCVB4rqEBdqSS5N_HmQ,169000,9310,14.0,85.0,0.16685205784204676,1.8353726362625138,10.400444938820913,17.908787541713018,28.42046718576196,28.80978865406007,12.45828698553949
농부놀이터 LeeSeungMinTV,https://www.youtube.com/channel/UCOgkNLxzuVmd7LkXkJh3diQ,103000,9309,41.0,58.0,0.30410542321338063,3.7506335529650277,18.753167764825136,25.595539787126203,27.673593512417632,17.334009123162698,6.588950836289914
모두의손주,https://www.youtube.com/channel/UCLzwJL7vZDYJZKyK8mbfqYw,42300,9300,61.0,39.0,0.0,0.6259780907668232,3.912363067292645,11.371935315597288,25.92592592592593,30.93375065206051,27.23004694835681
차차식탁,https://www.youtube.com/channel/UCX-B9iyHDEhm-alRcydL66w,6880,9285,79.0,20.0,1.6748768472906406,8.029556650246304,23.34975369458128,16.847290640394093,23.448275862068964,19.901477832512317,6.748768472906405
똥꼬맘,https://www.youtube.com/channel/UC-FLwVhCtqoDGCaTtgFqrkQ,7800,9245,78.0,21.0,6.588735387885227,25.87672688629118,34.909670563230605,16.312433581296492,12.699256110520722,2.550478214665249,1.0626992561105206
얼리쿡,https://www.youtube.com/channel/UCwNAOLot-eZeCTV58JjvmNQ,5710,9214,67.0,32.0,,,,,,,
U.M.A.우마,https://www.youtube.com/channel/UCriPmQ2RpvdNSZkMwuOmTnQ,982000,9205,13.0,86.0,4.207792207792208,17.402597402597404,37.4025974025974,21.142857142857142,15.064935064935064,3.792207792207792,0.9870129870129869
