title,channel_link,subscriberCount,dailyViewCount,gender_F,gender_M,age_0_17,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_plus
자세한운동 Posture & Exercise,https://www.youtube.com/channel/UCZVReb0aasEBiIor6_qbJHA,26500,5430,40.0,59.0,0.6546644844517185,4.964539007092199,25.095471903982542,23.786142935079106,26.404800872885975,14.620840152755044,4.473540643753409
닥터BTS의 유선방송,https://www.youtube.com/channel/UCwumnYuvftvHHQcC9A3EexA,12300,5423,58.0,41.0,0.8492569002123143,5.520169851380043,19.745222929936304,17.94055201698514,19.851380042462843,19.639065817409765,16.454352441613587
별별,https://www.youtube.com/channel/UCTsLwwPjRZogmcHAHIbhNOw,2300,5422,67.0,32.0,0.9297520661157024,8.987603305785123,28.202479338842974,22.830578512396695,23.55371900826446,11.363636363636365,4.132231404958678
노년의 지혜,https://www.youtube.com/channel/UCFOeaRbXYLBNa2vBN4ahejQ,587,5421,26.0,73.0,,,,,,,
반탁반탁(shine table tennis),https://www.youtube.com/channel/UCNe8LQ25VIh4rYw5p0h1IMg,3570,5406,11.0,88.0,0.6427423674343867,6.534547402249598,22.710230316014997,22.495982860203537,28.066416711301557,14.086770219603642,5.463310123192287
바운스브라더스 에어바운스 bouncebrothers,https://www.youtube.com/channel/UC5NzCWRr8te5xK9kj0Pb8kw,217,5402,36.0,63.0,,,,,,,
긍정닥터,https://www.youtube.com/channel/UC-BXTTBjj5j5G_hIjEMyLEQ,77900,5402,52.0,48.0,0.46177526936890717,7.593637762955363,12.724474089276555,9.235505387378144,20.831195484864036,30.271934325295025,18.88147768086198
요즘지식,https://www.youtube.com/channel/UC5VOYpPm85OOdqMw1UXmFgw,8610,5399,48.0,51.0,1.1089681774349083,6.316297010607523,16.393442622950822,17.647058823529417,19.189971070395373,19.57569913211186,19.768563162970107
러너의 풍경,https://www.youtube.com/channel/UC88q-VvHAGa2Z_W1UiQlZQg,16400,5396,13.0,86.0,0.3144654088050315,5.922431865828092,30.555555555555554,32.91404612159329,22.43186582809224,6.708595387840671,1.1530398322851152
ABBY FIT YOGA,https://www.youtube.com/channel/UCfNGmyi-eGqughcoD-gNMNQ,53700,5393,45.0,54.0,1.1695906432748537,5.087719298245614,26.257309941520475,24.444444444444443,23.859649122807017,15.087719298245613,4.093567251461988
나음케어,https://www.youtube.com/channel/UCfL9m2EFad1KceGsWDJemfw,14000,5390,29.0,70.0,1.5608740894901143,8.324661810613943,26.534859521331946,23.413111342351716,27.471383975026015,10.40582726326743,2.2892819979188346
바른보청기 히어링케어,https://www.youtube.com/channel/UCaXNWZ4VIKJre9Z2fV-BIig,20100,5386,28.0,71.0,,,,,,,
디엘성형외과 DL plastic surgery,https://www.youtube.com/channel/UCpR9Qd_jBsouxinuJ5m-fvg,3630,5375,28.0,71.0,,,,,,,
최일례tv,https://www.youtube.com/channel/UCoJptJ2l3VYXdsE5xgz6RlQ,39000,5373,49.0,50.0,0.0,0.6955591225254146,4.280363830925628,8.507223113964688,21.13429641519529,32.263242375601926,33.119315141787055
VidLoop(Video + Loop),https://www.youtube.com/channel/UCRzTqjifkqjjGAzEDRtUYCA,6420,5373,52.0,47.0,4.195432819968136,17.25969198088157,31.917153478491763,21.508231545406264,18.90600106213489,4.938927243759958,1.2745618693574086
고려대 안산병원TV,https://www.youtube.com/channel/UCuafHGj6o8S15qHwcCoaTfw,5000,5372,48.0,51.0,0.8204633204633206,8.011583011583012,15.54054054054054,10.714285714285717,18.05019305019305,19.20849420849421,27.654440154440156
TOPWON 탑원 ,https://www.youtube.com/channel/UCBffEEiHL1q1DBOGE4gbDjQ,11500,5367,45.0,54.0,,,,,,,
백세튼튼교실,https://www.youtube.com/channel/UCajkh4I4lS0VL2KPstRDvzQ,239,5362,27.0,72.0,,,,,,,
문영래 정형외과 병원,https://www.youtube.com/channel/UCAvmST_Sd5-aYXqZlV9f4Gw,10800,5359,46.0,53.0,0.5664263645726055,5.200823892893924,19.56745623069001,17.816683831101958,22.14212152420185,21.52420185375901,13.182286302780637
이루미치과TV,https://www.youtube.com/channel/UCt3fvnm3Fw42EzvbtitXg1Q,2290,5348,45.0,54.0,1.0219724067450178,10.577414409810935,21.461420541645374,15.94276954522228,19.51967296882984,16.04496678589678,15.43178334184977
엄마약방 Mom's Pharmacy,https://www.youtube.com/channel/UC4PZKlIBmetTLnSzE-YeGgA,28700,5337,47.0,52.0,0.2152852529601722,0.9687836383207749,4.198062432723358,6.350914962325081,19.16038751345533,31.216361679224967,37.89020452099031
샌드라🧧🐷,https://www.youtube.com/channel/UCuVJTQhsN0H8TDRKdlY6_AQ,1340,5324,51.0,48.0,0.42127435492364407,0.947867298578199,4.897314375987362,9.162717219589256,21.011058451816748,29.541864139020536,34.01790416008425
효녀랑,https://www.youtube.com/channel/UCYkCIB_nln74RZ_MVn_eAUQ,22600,5300,62.0,37.0,0.0,0.5279831045406547,3.2734952481520585,8.606124604012672,22.28088701161563,31.995776135163673,33.31573389651531
김수연의 우아한 노화,https://www.youtube.com/channel/UC-OldTguSguK0v-d21Tmryw,53600,5293,57.0,42.0,0.11013215859030838,1.6519823788546255,10.682819383259911,17.7863436123348,29.129955947136565,27.42290748898678,13.215859030837004
건강생활,https://www.youtube.com/channel/UCeae_8zNL3z0iDOZyIpAskA,234000,5285,61.0,38.0,3.5139092240117122,0.6832601268911663,3.904343582235237,5.27086383601757,17.1303074670571,29.380185456320156,40.11713030746706
꼬꼬물 퀴즈,https://www.youtube.com/channel/UCaEApyPmXdkz3LXzFWv9FOA,34700,5283,46.0,53.0,0.8637236084452975,2.2552783109404992,6.90978886756238,13.43570057581574,19.385796545105567,26.87140115163148,30.278310940499043
티와이성형외과,https://www.youtube.com/channel/UCmGcHFRCojRCZKZfHWiQY1Q,1290,5273,34.0,65.0,,,,,,,
에피소드,https://www.youtube.com/channel/UCYZHe8LduxmS5Xgd3u_oI3w,195,5234,62.0,37.0,0.10565240359218173,0.8452192287374538,2.4300052826201792,5.5995773903856305,18.858954041204438,30.375066032752247,41.785525620707865
광안자모병원,https://www.youtube.com/channel/UChaUAswFva6Y-RAbt6Wywkw,8310,5231,66.0,33.0,0.664819944598338,14.515235457063715,41.218836565096964,21.99445983379502,13.407202216066484,4.210526315789474,3.9889196675900283
임팩트,https://www.youtube.com/channel/UCt3kagV3vIOAHgduSMvbUMg,8100,5202,10.0,89.0,1.4314928425357876,17.331288343558285,38.54805725971371,21.267893660531705,15.388548057259719,4.396728016359919,1.6359918200409003
셀트리 제대혈은행,https://www.youtube.com/channel/UC15l9hQ7mWbHvhKDDYhRwhw,593,5202,72.0,28.0,0.6741573033707866,7.752808988764047,29.831460674157306,26.179775280898877,24.157303370786522,7.359550561797755,4.044943820224719
건강정감,https://www.youtube.com/channel/UCDobomm12xFSGf7b0nY6qqg,2530,5201,58.0,41.0,0.198609731876862,0.6951340615690169,5.759682224428998,9.433962264150944,19.265143992055613,27.706057596822248,36.94141012909633
새숨TV,https://www.youtube.com/channel/UCgP6nIsrF14Cm2JxxyzQoIQ,16700,5198,59.0,40.0,0.6263048016701462,0.8350730688935283,3.235908141962422,6.837160751565763,17.432150313152402,27.19206680584551,43.84133611691023
코프40,https://www.youtube.com/channel/UC8z5aWXTUk2CFWmCZOvu1VA,43900,5195,45.0,54.0,1.4822657490735838,4.023292747485441,20.698782424563262,22.022233986236103,27.368978295394392,18.104817363684486,6.299629433562731
Dr. 毛王 참닥터 chamdoctor,https://www.youtube.com/channel/UCGIczl7w6w76lxxjdYRdxdw,128000,5168,48.0,51.0,0.2649708532061473,8.638049814520404,38.79173290937997,15.898251192368837,15.792262851086377,12.347641759406464,8.267090620031796
이비엠TV,https://www.youtube.com/channel/UCNFdpltG4ICMdPeSB5IkKUw,14700,5162,48.0,51.0,0.951847704367301,10.13437849944009,29.059350503919372,24.188129899216122,18.309070548712207,11.14221724524076,6.215005599104143
스튜디오 쫌바바,https://www.youtube.com/channel/UCQ8TExxpKUc1XvUms0jGqLw,95500,5144,17.0,82.0,2.709744658676394,12.819176654507555,31.57894736842105,23.553934340802503,19.59353830119854,7.191245440333508,2.553413236060448
실버지혜 _ 시니어건강 · 정보 · 실버쇼핑,https://www.youtube.com/channel/UC70C3thkh-Sdkrd0PgurNMw,47100,5142,61.0,38.0,,,,,,,
가온 GAON ,https://www.youtube.com/channel/UCMQusT_b5imBqDlQy46liBA,125000,5140,46.0,53.0,0.7641921397379913,3.711790393013101,18.340611353711793,18.449781659388645,23.580786026200876,22.270742358078603,12.882096069868998
귀코목은 닥터찬찬,https://www.youtube.com/channel/UCr9_wlw18v-L2NZOgwRFSGw,5140,5137,42.0,57.0,1.9136139967195192,11.645708037178785,28.649535265172233,19.13613996719519,18.58939311098961,13.23127392017496,6.83433570256971
계수나무 건강TV - 건강한 정보,https://www.youtube.com/channel/UCSw_Kcpn06piiiHjSubnesw,38800,5136,45.0,54.0,0.2766251728907331,1.5214384508990315,4.702627939142463,9.405255878284922,18.072844628861226,26.09497464269249,39.92623328722914
한림대학교의료원,https://www.youtube.com/channel/UCI0j3C_mplvQZbs3wisoKWQ,70500,5134,45.7,54.3,0.4892367906066536,3.9138943248532287,17.465753424657535,14.9706457925636,18.73776908023483,20.645792563600786,23.776908023483365
댄씽퀸 안쌤,https://www.youtube.com/channel/UC2Br4uHEwVPHzXMzFHMHxQA,1180,5133,47.0,52.0,0.6802721088435375,1.3605442176870748,5.442176870748299,5.782312925170068,19.501133786848072,29.70521541950113,37.528344671201815
닥터혜자,https://www.youtube.com/channel/UCaWh7Np3MQ6fcvPMKMCHQAw,34700,5133,68.0,31.0,1.5512465373961213,14.736842105263154,37.34072022160664,21.82825484764542,16.73130193905817,5.429362880886425,2.3822714681440433
안과 전문의 조성원,https://www.youtube.com/channel/UC_xOayxX27Zbrqhh3h5-uuw,22900,5117,48.0,51.0,0.10460251046025104,1.4644351464435146,6.903765690376567,14.382845188284518,30.962343096234306,29.916317991631797,16.265690376569037
Dental Bean,https://www.youtube.com/channel/UCXX2GqXsMEXnFRSxewFcGOA,90400,5110,43.0,56.0,1.5715034049240442,15.295966474594028,37.19224724986904,23.15348349921425,15.400733368255631,5.8669460450497635,1.5191199580932424
건강1분컷,https://www.youtube.com/channel/UCD023Nk2JmlxMdynuRvYsiw,17200,5098,61.0,38.0,,,,,,,
또하나의가족,https://www.youtube.com/channel/UCoyLJGJoaPYlE0gV9Y1zj-w,5790,5097,51.0,48.0,,,,,,,
시니어++,https://www.youtube.com/channel/UCNS3Q-uwHTjWM4nPdcwwPzA,559,5091,68.19999999999999,31.799999999999997,,,3.3,5.4,15.799999999999999,29.0,46.5
Table tennis 빼롱요롱TV,https://www.youtube.com/channel/UClEtrURnmlkh05XYsAroz1Q,61900,5081,10.0,89.0,0.4928536224741252,4.139970428782651,26.41695416461311,26.21981271562346,24.14982750123213,12.962050271069492,5.618531296205028
BEST BOX,https://www.youtube.com/channel/UCCwoNDIBlgZbcEAPliScqBA,35800,5076,58.0,41.0,0.5154639175257731,1.6494845360824744,7.525773195876289,7.010309278350515,21.1340206185567,27.11340206185567,35.051546391752574
건강공화국,https://www.youtube.com/channel/UCYDwVdsXVMTaUUhjoalPOqw,45400,5053,46.0,53.0,1.3157894736842104,4.149797570850203,22.67206477732793,21.103238866396758,29.605263157894733,16.09311740890688,5.06072874493927
헬무새,https://www.youtube.com/channel/UCB-qhGlRMvJPBTNkBb7-5gA,21900,5053,11.0,88.0,1.5045135406218655,15.14543630892678,37.91374122367101,22.96890672016048,15.947843530591776,4.814443329989969,1.7051153460381145
쑥싹TV [교정전문의 조병주],https://www.youtube.com/channel/UC8Int8Nn35tFtzgVf9FvkCQ,10700,5046,43.0,56.0,4.535974973931179,17.361835245046926,33.88946819603754,21.428571428571427,17.257559958289885,4.3795620437956195,1.1470281543274246
Quiz in Love,https://www.youtube.com/channel/UChACXZx1sRhP9f6O5lpYVbA,9300,5036,45.0,54.0,6.096897114861187,8.600979858464889,15.351115949918345,40.44637996733806,23.516603157321722,3.1028851388132823,2.885138813282526
청뇌와 함께하는 치매이야기,https://www.youtube.com/channel/UCko8X-NtnSmikI5wrFF-RnA,8240,5033,56.0,43.0,0.40920716112531974,1.4322250639386187,5.5754475703324795,11.253196930946292,20.664961636828643,28.13299232736573,32.531969309462916
지혜의 길,https://www.youtube.com/channel/UCDhIrcLh817swZJiJ50Viww,11,5031,28.0,71.0,,,,,,,
운동중독 문여사,https://www.youtube.com/channel/UCNAwTjHJHoUCMFWmyfBNrTA,45000,5026,46.0,53.0,2.266872746007213,14.270994332818137,38.94899536321484,19.062339000515202,17.82586295723854,5.770221535291087,1.8547140649149925
서효원목사 말씀치유기도,https://www.youtube.com/channel/UCCgMy7YlE8GOgb4OgFLHZzg,90600,5024,54.0,45.0,0.0,0.8942661756970017,5.102577590741714,10.468174644923725,21.72540768016833,30.720673329826408,31.08890057864282
바른걸음연구소,https://www.youtube.com/channel/UCyAapmj7twXlSb-l7GW7B7g,22500,5023,35.0,64.0,0.42485395645246943,4.142326075411577,27.72172065852363,25.066383430695698,25.491237387148168,12.37387148167817,4.779607010090281
당뇨병의 정석,https://www.youtube.com/channel/UCsVB1GWF-NH-RTxJax8XA_Q,182000,5008,54.0,45.0,0.4410143329658214,0.9371554575523704,3.914002205071664,7.938257993384784,13.065049614112459,26.62624035281147,47.07828004410143
구해줘암선생,https://www.youtube.com/channel/UCZNP0D2Gr4g4weiWB5ZT_Wg,13600,5002,53.0,46.0,0.7190549563430919,3.4411915767847976,13.559322033898304,16.640986132511557,22.958397534668723,21.777092963533644,20.903954802259886
랖첸TV,https://www.youtube.com/channel/UCPZtbilv4vtzLTH9zFLt6zA,6630,5000,40.0,59.0,,,,,,,
필라테스 다운쌤,https://www.youtube.com/channel/UCDP-u3viwzvuy0ctLiI_wwA,3790,4995,46.0,53.0,0.9620523784072688,4.275788348476751,36.557990379476216,23.944414751469807,22.5013361838589,8.765366114377338,2.993051843933725
"예뻐지는 기쁨, 플레저성형외과",https://www.youtube.com/channel/UCAkB7Oj9cIG4gJNPsnFedRg,30400,4982,75.0,24.0,1.4675052410901468,21.27882599580713,40.9853249475891,19.18238993710692,12.473794549266248,2.9350104821802936,1.6771488469601679
시니어 튼튼생활,https://www.youtube.com/channel/UC4k9vS4YntHp7mR3Qpl8CGg,65000,4980,50.0,49.0,0.11160714285714288,1.5625000000000004,8.091517857142858,14.564732142857146,25.44642857142857,31.19419642857143,19.029017857142854
몸이 예슬이야,https://www.youtube.com/channel/UClGkQjxyUlq1trn9TlfQF4g,14800,4973,15.0,84.0,0.5175983436853002,16.873706004140786,43.064182194616976,21.325051759834366,15.010351966873706,2.7432712215320914,0.4658385093167702
군산킹덤주짓수아카데미,https://www.youtube.com/channel/UCJQiKoKw4hbi86fsmch1aNw,730,4972,3.0,96.0,2.0314880650076184,12.341289994921281,29.86287455561199,22.752666328085326,21.22905027932961,10.259014728288472,1.5236160487557138
삼성본병원,https://www.youtube.com/channel/UC3F9KFIngkHSH9FXR660zxQ,3550,4969,41.0,58.0,0.41025641025641035,6.307692307692308,21.84615384615385,19.384615384615387,22.871794871794872,18.102564102564102,11.076923076923078
건강상식 건강클로버,https://www.youtube.com/channel/UCAk9haDG-xdv6ZiTm6FjI2g,3690,4966,62.0,37.0,0.19990004997501248,0.39980009995002497,2.998500749625187,5.147426286856572,15.792103948025987,28.7856071964018,46.67666166916541
소담_마음처방전,https://www.youtube.com/channel/UC4nQvoenu4SWQt2L7t6r9fg,1530,4956,49.0,50.0,0.6315789473684212,3.263157894736842,14.36842105263158,15.736842105263161,34.526315789473685,20.105263157894743,11.368421052631582
연세하나병원,https://www.youtube.com/channel/UCIO_NwLzc7zLr3rv977DQ3Q,9300,4954,40.0,59.0,0.43336944745395456,3.575297941495125,20.585048754062843,20.47670639219935,23.18526543878657,21.885157096424706,9.859154929577468
아이돌았네,https://www.youtube.com/channel/UCLwWNGJg4D0hj5IGRrSCbdw,5800,4942,37.0,62.0,6.847935548841893,19.939577039274926,29.40584088620342,19.939577039274926,19.033232628398792,3.5246727089627394,1.309164149043303
약사아재,https://www.youtube.com/channel/UCve27eZICwXs1TZ7TNAU8qQ,2090,4941,38.7,61.2,0.0,0.8999999999999999,10.9,23.2,34.0,21.799999999999997,9.1
은희쌤aerobics & zumba,https://www.youtube.com/channel/UCakRMDLQ3c_-4FGk1OpB1Ug,66100,4938,40.0,59.0,2.032520325203252,4.065040650406504,14.481707317073173,25.25406504065041,33.53658536585366,17.073170731707318,3.5569105691056917
인듀어(Endure),https://www.youtube.com/channel/UC-NrqOPkRZovOri_exKFXcg,7050,4934,10.0,89.0,1.5418502202643174,7.9845814977973575,22.30176211453745,21.80616740088106,26.982378854625555,14.647577092511016,4.735682819383261
성장인(강남여성병원),https://www.youtube.com/channel/UCITxtdTTo_ZiAmKGfbwSoBg,6070,4930,64.0,35.0,1.015744032503809,6.094464195022854,25.596749619095988,17.267648552564754,18.18181818181818,13.61097003555104,18.232605383443374
김은숙,https://www.youtube.com/channel/UCVE6D-z1KeBpcYytTn79yuA,23400,4921,62.0,37.0,,,,,,,
광교 휴내과의원,https://www.youtube.com/channel/UCb2nSnOVFmd2ziYz9QXxPHQ,29500,4919,52.0,48.0,0.44004400440044,3.3003300330033,7.26072607260726,12.871287128712869,23.982398239823983,26.842684268426844,25.302530253025303
국제테이핑(INSMEDIC),https://www.youtube.com/channel/UCZYlolY6NqldvfzCj7sEixg,13800,4918,22.0,77.0,3.508771929824561,13.622291021671826,26.62538699690402,26.418988648090814,21.878224974200204,6.604747162022703,1.3415892672858616
"Beautiful Life, BL ",https://www.youtube.com/channel/UCBm9ZhD8exH1ebcuFrjSUkg,518,4917,28.0,71.0,,,,,,,
킹구콩구 일상 Vlog,https://www.youtube.com/channel/UCTsk_Nro1ZDJ0GJRGlZT67w,1840,4906,7.0,92.0,1.2954658694569008,19.232685600398604,39.26258096661684,21.92326856003986,13.652217239661185,3.2386646736422517,1.3951170901843546
알랑방구,https://www.youtube.com/channel/UCnxVRrLlVODazuekN5_QRUA,36300,4895,30.0,69.0,,,,,,,
삶의 기술TV,https://www.youtube.com/channel/UCq91uLLtdsp9zaXt4KdmxxA,29200,4876,55.0,44.0,0.0,0.790722192936215,4.586188719030047,11.966262519768055,24.354243542435423,31.15445440168687,27.148128624143382
마름모코어 스트레칭 / 짓댄스,https://www.youtube.com/channel/UClc8BYFas3yWXFsw1AzbNHg,63800,4872,46.0,53.0,0.5238344683080148,5.552645364064956,27.02985856469356,25.196437925615513,25.56312205343112,12.41487689889995,3.719224724986905
즐거운 의학 TV,https://www.youtube.com/channel/UCR9awr7rlLts2ShIYokf_hw,8340,4870,53.0,46.0,3.576982892690513,12.078797304302746,29.54898911353033,22.913426645930535,24.572317262830484,6.1171591498185585,1.1923276308968378
시니어건강백세관리,https://www.youtube.com/channel/UCqWQsbMC7j7YsRAbxDv2YSQ,2060,4857,62.0,37.0,0.1544004117344313,0.3088008234688626,1.8528049408131755,4.220277920741122,13.27843540916109,26.60833762223366,53.576942871847656
러닝 통증 해커,https://www.youtube.com/channel/UCz6XlNSG5re1U9mCXgu8RaA,807,4853,21.0,78.0,0.7920792079207919,4.653465346534653,22.97029702970297,23.86138613861386,23.564356435643564,15.94059405940594,8.217821782178216
"자세,하다",https://www.youtube.com/channel/UCRd-Aa1qGEbI5n9H3AiKNog,14100,4842,46.0,53.0,0.8200922603792926,3.9979497693490527,21.98872373141979,20.912352639671962,27.934392619169657,16.658124038954384,7.68836494105587
문서아 의사,https://www.youtube.com/channel/UC8HexdAenpPY0USKlneVKcQ,2230,4833,28.0,71.0,,,,,,,
박민수박사,https://www.youtube.com/channel/UCc-6X3Z4msYR9Qt1vF4XH2g,574000,4833,51.0,48.0,0.052994170641229466,0.9538950715421303,6.253312135665078,12.718600953895074,24.377318494965554,31.53153153153153,24.112347641759406
더피지오 방문재활운동TV,https://www.youtube.com/channel/UCInx1WirJUvH5wl9BaDpn8g,5730,4830,53.0,46.0,3.1578947368421053,3.508771929824561,26.065162907268167,16.19047619047619,22.155388471177947,18.897243107769423,10.025062656641603
몬스테라_건강정보,https://www.youtube.com/channel/UCvWKsuLIx6vl8k1GZspSKNw,85400,4826,61.0,38.0,,,,,,,
SJAY FIT,https://www.youtube.com/channel/UCW4F9_qaEnqFDkFC1vCNryw,10200,4823,,,1.6,10.4,19.2,20.9,24.7,15.1,7.7
통증탐정 닥터고은,https://www.youtube.com/channel/UCrEzFrQZR_zXp2K6Z5IRMDA,32100,4819,40.0,59.0,0.5762179151388162,3.771608171817706,23.99161864850707,20.324777370350965,27.029858564693555,16.657936092194866,7.647983237297014
